PROJECT,WBS ID,DESCRIPTION,ALIAS,E,CAM,CHARGE #,RESP,PERF,YYYYMM,BCWS HRS/UTS,ACT HRS/UTS,BCWP HRS/UTS,ETC HRS/UTS,BCWS PRIME,BCWP PRIME,ACT PRIME,BCWS T DLRS,BCWP T DLRS,ACT T DLRS,ETC T DLRS,CLIN,CA Clin,E
LRIP10,SUPV3MXX,Production Supervisory Allocation,30/40/Retro,C,HHX,LSUPV3MXX,HHX,,201202,640.00,127.20,640.00,640.00,20870.40,20870.40,5623.79,77717.04,77717.04,20507.04,77717.04,Various,Various,L
LRIP10,SUPV3MXX,Production Supervisory Allocation,30/40/Retro,C,HHX,LSUPV3MXX,HHX,,201203,784.00,0.00,784.00,1084.00,25566.24,25566.24,0.00,95203.37,95203.37,0.00,129321.08,Various,Various,L
LRIP10,SUPV3MXX,Production Supervisory Allocation,30/40/Retro,C,HHX,LSUPV3MXX,HHX,,201204,960.00,0.00,0.00,1300.00,31305.60,0.00,0.00,116575.55,0.00,0.00,155089.85,Various,Various,L
LRIP10,SUPV3MXX,Production Supervisory Allocation,30/40/Retro,C,HHX,LSUPV3MXX,HHX,,201205,960.00,0.00,0.00,960.00,31305.60,0.00,0.00,116575.55,0.00,0.00,114527.89,Various,Various,L
LRIP10,SUPV3MXX,Production Supervisory Allocation,30/40/Retro,C,HHX,LSUPV3MXX,HHX,,201206,1061.00,0.00,0.00,1061.00,34599.21,0.00,0.00,128840.27,0.00,0.00,126577.18,Various,Various,L
LRIP10,SUPV3MXX,Production Supervisory Allocation,30/40/Retro,C,HHX,LSUPV3MXX,HHX,,201207,773.00,0.00,0.00,773.00,25207.53,0.00,0.00,93867.61,0.00,0.00,92218.81,Various,Various,L
LRIP10,SUPV3MXX,Production Supervisory Allocation,30/40/Retro,C,HHX,LSUPV3MXX,HHX,,201208,871.00,0.00,0.00,871.00,28403.31,0.00,0.00,105768.03,0.00,0.00,103910.20,Various,Various,L
LRIP10,SUPV3MXX,Production Supervisory Allocation,30/40/Retro,C,HHX,LSUPV3MXX,HHX,,201209,1018.00,0.00,0.00,1018.00,33196.98,0.00,0.00,123618.66,0.00,0.00,121447.29,Various,Various,L
LRIP10,SUPV3MXX,Production Supervisory Allocation,30/40/Retro,C,HHX,LSUPV3MXX,HHX,,201210,871.00,0.00,0.00,871.00,28403.31,0.00,0.00,105768.03,0.00,0.00,103910.20,Various,Various,L
LRIP10,SUPV3MXX,Production Supervisory Allocation,30/40/Retro,C,HHX,LSUPV3MXX,HHX,,201211,821.00,0.00,0.00,821.00,26772.81,0.00,0.00,99696.39,0.00,0.00,97945.21,Various,Various,L
LRIP10,SUPV3MXX,Production Supervisory Allocation,30/40/Retro,C,HHX,LSUPV3MXX,HHX,,201212,871.00,0.00,0.00,871.00,28403.31,0.00,0.00,105768.03,0.00,0.00,103910.20,Various,Various,L
LRIP10,1020771R,Exhaust Duct Re-source Analysis CR 20771,All up,C,HEX,L1020771R,HEX,,201112,273.00,401.87,273.00,273.00,14208.00,14208.00,17155.64,38578.22,38578.22,46310.91,38578.22,Various,Various,L
LRIP10,10ESSHEX,EISS Flight Test Support,Block 30,C,HEX,L10ESSHEX,HEX,,201310,41.00,0.00,0.00,41.00,2378.82,0.00,0.00,6863.84,0.00,0.00,6767.10,0003,0003,L
LRIP10,10ESSHEX,EISS Flight Test Support,Block 30,C,HEX,L10ESSHEX,HEX,,201311,11.80,0.00,0.00,11.80,684.64,0.00,0.00,1975.45,0.00,0.00,1947.60,0003,0003,L
LRIP10,10ESSHEX,EISS Flight Test Support,Block 30,C,HEX,L10ESSHEX,HEX,,201401,1.52,0.00,0.00,1.52,91.12,0.00,0.00,262.93,0.00,0.00,266.36,0003,0003,L
LRIP10,10ESSHEX,EISS Flight Test Support,Block 30,C,HEX,L10ESSHEX,HEX,,201402,30.17,0.00,0.00,30.17,1808.69,0.00,0.00,5218.80,0.00,0.00,5286.88,0003,0003,L
LRIP10,10ESSHEX,EISS Flight Test Support,Block 30,C,HEX,L10ESSHEX,HEX,,201403,21.12,0.00,0.00,21.12,1266.14,0.00,0.00,3653.33,0.00,0.00,3700.99,0003,0003,L
LRIP10,10ESSHHX,EISS Flight Test Support,Block 30,C,HHX,L10ESSHHX,HHX,,201310,514.60,0.00,0.00,514.60,17208.22,0.00,0.00,65448.83,0.00,0.00,63868.01,0003,0003,L
LRIP10,10ESSHHX,EISS Flight Test Support,Block 30,C,HHX,L10ESSHHX,HHX,,201311,242.20,0.00,0.00,242.20,8099.17,0.00,0.00,30803.94,0.00,0.00,30059.91,0003,0003,L
LRIP10,10ESSHHX,EISS Flight Test Support,Block 30,C,HHX,L10ESSHHX,HHX,,201402,378.40,0.00,0.00,378.40,13077.50,0.00,0.00,49738.27,0.00,0.00,49489.69,0003,0003,L
LRIP10,10ESSHHX,EISS Flight Test Support,Block 30,C,HHX,L10ESSHHX,HHX,,201403,378.40,0.00,0.00,378.40,13077.50,0.00,0.00,49738.27,0.00,0.00,49489.69,0003,0003,L
LRIP10,10ESSHJX,EISS Flight Test Support,Block 30,C,HJX,L10ESSHJX,HJX,,201310,6.80,0.00,0.00,6.80,394.54,0.00,0.00,1138.39,0.00,0.00,1122.35,0003,0003,L
LRIP10,10ESSHJX,EISS Flight Test Support,Block 30,C,HJX,L10ESSHJX,HJX,,201311,6.80,0.00,0.00,6.80,394.54,0.00,0.00,1138.39,0.00,0.00,1122.35,0003,0003,L
LRIP10,10ESSHJX,EISS Flight Test Support,Block 30,C,HJX,L10ESSHJX,HJX,,201402,6.80,0.00,0.00,6.80,407.66,0.00,0.00,1176.26,0.00,0.00,1191.61,0003,0003,L
LRIP10,10ESSHJX,EISS Flight Test Support,Block 30,C,HJX,L10ESSHJX,HJX,,201403,6.80,0.00,0.00,6.80,407.66,0.00,0.00,1176.26,0.00,0.00,1191.61,0003,0003,L
LRIP10,10AINHEX,ASIP Inline Flight Test Support,Block 30,C,HEX,L10AINHEX,HEX,,201311,79.97,0.00,0.00,79.97,4639.86,0.00,0.00,13387.84,0.00,0.00,13199.15,0003,0003,L
LRIP10,10AINHEX,ASIP Inline Flight Test Support,Block 30,C,HEX,L10AINHEX,HEX,,201312,92.28,0.00,0.00,92.28,5354.09,0.00,0.00,15448.67,0.00,0.00,15230.93,0003,0003,L
LRIP10,10AINHEX,ASIP Inline Flight Test Support,Block 30,C,HEX,L10AINHEX,HEX,,201401,6.15,0.00,0.00,6.15,368.69,0.00,0.00,1063.82,0.00,0.00,1077.70,0003,0003,L
LRIP10,10AINHEX,ASIP Inline Flight Test Support,Block 30,C,HEX,L10AINHEX,HEX,,201403,38.63,0.00,0.00,38.63,2315.87,0.00,0.00,6682.20,0.00,0.00,6769.38,0003,0003,L
LRIP10,10AINHEX,ASIP Inline Flight Test Support,Block 30,C,HEX,L10AINHEX,HEX,,201404,121.43,0.00,0.00,121.43,7279.73,0.00,0.00,21004.92,0.00,0.00,21278.95,0003,0003,L
LRIP10,10AINHEX,ASIP Inline Flight Test Support,Block 30,C,HEX,L10AINHEX,HEX,,201405,5.52,0.00,0.00,5.52,330.92,0.00,0.00,954.85,0.00,0.00,967.30,0003,0003,L
LRIP10,10AINHHX,ASIP Inline Install and Flight Test,Block 30,C,HHX,L10AINHHX,HHX,,201311,394.20,0.00,0.00,394.20,13182.05,0.00,0.00,50135.89,0.00,0.00,48924.93,0003,0003,L
LRIP10,10AINHHX,ASIP Inline Install and Flight Test,Block 30,C,HHX,L10AINHHX,HHX,,201312,501.70,0.00,0.00,501.70,16776.85,0.00,0.00,63808.15,0.00,0.00,62266.96,0003,0003,L
LRIP10,10AINHHX,ASIP Inline Install and Flight Test,Block 30,C,HHX,L10AINHHX,HHX,,201401,143.30,0.00,0.00,143.30,4952.45,0.00,0.00,18835.87,0.00,0.00,18741.73,0003,0003,L
LRIP10,10AINHHX,ASIP Inline Install and Flight Test,Block 30,C,HHX,L10AINHHX,HHX,,201403,148.50,0.00,0.00,148.50,5132.16,0.00,0.00,19519.38,0.00,0.00,19421.82,0003,0003,L
LRIP10,10AINHHX,ASIP Inline Install and Flight Test,Block 30,C,HHX,L10AINHHX,HHX,,201404,742.30,0.00,0.00,742.30,25653.89,0.00,0.00,97570.61,0.00,0.00,97082.96,0003,0003,L
LRIP10,10AINHHX,ASIP Inline Install and Flight Test,Block 30,C,HHX,L10AINHHX,HHX,,201405,148.50,0.00,0.00,148.50,5132.16,0.00,0.00,19519.38,0.00,0.00,19421.82,0003,0003,L
LRIP10,10AINHJX,ASIP Inline Flight Test Support,Block 30,C,HJX,L10AINHJX,HJX,,201311,13.00,0.00,0.00,13.00,754.26,0.00,0.00,2176.34,0.00,0.00,2145.67,0003,0003,L
LRIP10,10AINHJX,ASIP Inline Flight Test Support,Block 30,C,HJX,L10AINHJX,HJX,,201312,27.00,0.00,0.00,27.00,1566.54,0.00,0.00,4520.09,0.00,0.00,4456.38,0003,0003,L
LRIP10,10AINHJX,ASIP Inline Flight Test Support,Block 30,C,HJX,L10AINHJX,HJX,,201401,13.60,0.00,0.00,13.60,815.32,0.00,0.00,2352.52,0.00,0.00,2383.21,0003,0003,L
LRIP10,10AINHJX,ASIP Inline Flight Test Support,Block 30,C,HJX,L10AINHJX,HJX,,201403,12.00,0.00,0.00,12.00,719.40,0.00,0.00,2075.76,0.00,0.00,2102.84,0003,0003,L
LRIP10,10AINHJX,ASIP Inline Flight Test Support,Block 30,C,HJX,L10AINHJX,HJX,,201404,25.00,0.00,0.00,25.00,1498.75,0.00,0.00,4324.49,0.00,0.00,4380.91,0003,0003,L
LRIP10,10AINHJX,ASIP Inline Flight Test Support,Block 30,C,HJX,L10AINHJX,HJX,,201405,12.60,0.00,0.00,12.60,755.37,0.00,0.00,2179.54,0.00,0.00,2207.98,0003,0003,L
LRIP10,10ARFHEX,ASIP Retrofit Flight Test Support,Retrofit,C,HEX,L10ARFHEX,HEX,,201404,67.75,0.00,0.00,67.75,4061.61,0.00,0.00,11719.37,0.00,0.00,11872.26,0005,0005,L
LRIP10,10ARFHEX,ASIP Retrofit Flight Test Support,Retrofit,C,HEX,L10ARFHEX,HEX,,201405,113.69,0.00,0.00,113.69,6815.72,0.00,0.00,19666.05,0.00,0.00,19922.62,0005,0005,L
LRIP10,10ARFHEX,ASIP Retrofit Flight Test Support,Retrofit,C,HEX,L10ARFHEX,HEX,,201406,105.15,0.00,0.00,105.15,6303.74,0.00,0.00,18188.81,0.00,0.00,18426.10,0005,0005,L
LRIP10,10ARFHEX,ASIP Retrofit Flight Test Support,Retrofit,C,HEX,L10ARFHEX,HEX,,201407,91.15,0.00,0.00,91.15,5464.44,0.00,0.00,15767.09,0.00,0.00,15972.79,0005,0005,L
LRIP10,10ARFHEX,ASIP Retrofit Flight Test Support,Retrofit,C,HEX,L10ARFHEX,HEX,,201408,52.43,0.00,0.00,52.43,3143.18,0.00,0.00,9069.32,0.00,0.00,9187.64,0005,0005,L
LRIP10,10ARFHEX,ASIP Retrofit Flight Test Support,Retrofit,C,HEX,L10ARFHEX,HEX,,201409,47.43,0.00,0.00,47.43,2843.43,0.00,0.00,8204.42,0.00,0.00,8311.46,0005,0005,L
LRIP10,10ARFHJX,ASIP Retrofit Flight Test Support,Retrofit,C,HJX,L10ARFHJX,HJX,,201404,13.00,0.00,0.00,13.00,779.35,0.00,0.00,2248.74,0.00,0.00,2278.07,0005,0005,L
LRIP10,10ARFHJX,ASIP Retrofit Flight Test Support,Retrofit,C,HJX,L10ARFHJX,HJX,,201405,25.00,0.00,0.00,25.00,1498.75,0.00,0.00,4324.49,0.00,0.00,4380.91,0005,0005,L
LRIP10,10ARFHJX,ASIP Retrofit Flight Test Support,Retrofit,C,HJX,L10ARFHJX,HJX,,201406,28.00,0.00,0.00,28.00,1678.60,0.00,0.00,4843.43,0.00,0.00,4906.62,0005,0005,L
LRIP10,10ARFHJX,ASIP Retrofit Flight Test Support,Retrofit,C,HJX,L10ARFHJX,HJX,,201407,22.20,0.00,0.00,22.20,1330.89,0.00,0.00,3840.15,0.00,0.00,3890.25,0005,0005,L
LRIP10,10ARFHJX,ASIP Retrofit Flight Test Support,Retrofit,C,HJX,L10ARFHJX,HJX,,201408,33.00,0.00,0.00,33.00,1978.35,0.00,0.00,5708.33,0.00,0.00,5782.80,0005,0005,L
LRIP10,10ARFHJX,ASIP Retrofit Flight Test Support,Retrofit,C,HJX,L10ARFHJX,HJX,,201409,11.00,0.00,0.00,11.00,659.45,0.00,0.00,1902.78,0.00,0.00,1927.60,0005,0005,L
LRIP10,10ARFHJX,ASIP Retrofit Flight Test Support,Retrofit,C,HJX,L10ARFHJX,HJX,,201410,11.00,0.00,0.00,11.00,659.45,0.00,0.00,1902.78,0.00,0.00,1927.60,0005,0005,L
LRIP10,10RFIHHX,ASIP Retrofit Install and Fuel Ops,Retrofit,C,HHX,L10RFIHHX,HHX,,201404,422.80,0.00,0.00,422.80,14611.97,0.00,0.00,55574.37,0.00,0.00,55296.62,0005,0005,L
LRIP10,10RFIHHX,ASIP Retrofit Install and Fuel Ops,Retrofit,C,HHX,L10RFIHHX,HHX,,201405,18.00,0.00,0.00,18.00,622.08,0.00,0.00,2365.99,0.00,0.00,2354.16,0005,0005,L
LRIP10,10RFIHHX,ASIP Retrofit Install and Fuel Ops,Retrofit,C,HHX,L10RFIHHX,HHX,,201406,18.20,0.00,0.00,18.20,628.99,0.00,0.00,2392.27,0.00,0.00,2380.32,0005,0005,L
LRIP10,10RFIHHX,ASIP Retrofit Install and Fuel Ops,Retrofit,C,HHX,L10RFIHHX,HHX,,201407,238.00,0.00,0.00,238.00,8225.28,0.00,0.00,31283.58,0.00,0.00,31127.23,0005,0005,L
LRIP10,10RFIHHX,ASIP Retrofit Install and Fuel Ops,Retrofit,C,HHX,L10RFIHHX,HHX,,201408,20.90,0.00,0.00,20.90,722.30,0.00,0.00,2747.17,0.00,0.00,2733.44,0005,0005,L
LRIP10,10RFIHHX,ASIP Retrofit Install and Fuel Ops,Retrofit,C,HHX,L10RFIHHX,HHX,,201409,20.60,0.00,0.00,20.60,711.94,0.00,0.00,2707.74,0.00,0.00,2694.21,0005,0005,L
LRIP10,10RFIHHX,ASIP Retrofit Install and Fuel Ops,Retrofit,C,HHX,L10RFIHHX,HHX,,201410,5.50,0.00,0.00,5.50,190.08,0.00,0.00,722.94,0.00,0.00,719.33,0005,0005,L
LRIP10,10RFTHHX,ASIP Retrofit Flight Test,Retrofit,C,HHX,L10RFTHHX,HHX,,201404,68.60,0.00,0.00,68.60,2370.82,0.00,0.00,9017.03,0.00,0.00,8971.97,0005,0005,L
LRIP10,10RFTHHX,ASIP Retrofit Flight Test,Retrofit,C,HHX,L10RFTHHX,HHX,,201405,514.50,0.00,0.00,514.50,17781.12,0.00,0.00,67627.75,0.00,0.00,67289.76,0005,0005,L
LRIP10,10RFTHHX,ASIP Retrofit Flight Test,Retrofit,C,HHX,L10RFTHHX,HHX,,201406,518.10,0.00,0.00,518.10,17905.54,0.00,0.00,68100.94,0.00,0.00,67760.59,0005,0005,L
LRIP10,10RFTHHX,ASIP Retrofit Flight Test,Retrofit,C,HHX,L10RFTHHX,HHX,,201407,759.40,0.00,0.00,759.40,26244.86,0.00,0.00,99818.29,0.00,0.00,99319.42,0005,0005,L
LRIP10,10RFTHHX,ASIP Retrofit Flight Test,Retrofit,C,HHX,L10RFTHHX,HHX,,201408,607.50,0.00,0.00,607.50,20995.20,0.00,0.00,79852.01,0.00,0.00,79452.92,0005,0005,L
LRIP10,10RFTHHX,ASIP Retrofit Flight Test,Retrofit,C,HHX,L10RFTHHX,HHX,,201409,569.60,0.00,0.00,569.60,19685.38,0.00,0.00,74870.29,0.00,0.00,74496.10,0005,0005,L
LRIP10,10RFTHHX,ASIP Retrofit Flight Test,Retrofit,C,HHX,L10RFTHHX,HHX,,201410,151.90,0.00,0.00,151.90,5249.66,0.00,0.00,19966.29,0.00,0.00,19866.50,0005,0005,L
LRIP10,10RTPHEX,MP-RTIP Flight Test Support,,C,HEX,L10RTPHEX,HEX,,201312,28.62,0.00,0.00,28.62,1660.53,0.00,0.00,4791.30,0.00,0.00,4723.77,0004,0004,L
LRIP10,10RTPHEX,MP-RTIP Flight Test Support,,C,HEX,L10RTPHEX,HEX,,201401,44.98,0.00,0.00,44.98,2696.55,0.00,0.00,7780.62,0.00,0.00,7882.13,0004,0004,L
LRIP10,10RTPHEX,MP-RTIP Flight Test Support,,C,HEX,L10RTPHEX,HEX,,201402,18.40,0.00,0.00,18.40,1103.08,0.00,0.00,3182.83,0.00,0.00,3224.35,0004,0004,L
LRIP10,10RTPHEX,MP-RTIP Flight Test Support,,C,HEX,L10RTPHEX,HEX,,201405,56.37,0.00,0.00,56.37,3379.38,0.00,0.00,9750.86,0.00,0.00,9878.07,0004,0004,L
LRIP10,10RTPHEX,MP-RTIP Flight Test Support,,C,HEX,L10RTPHEX,HEX,,201406,26.83,0.00,0.00,26.83,1608.46,0.00,0.00,4641.04,0.00,0.00,4701.59,0004,0004,L
LRIP10,10RTPHHX,MP-RTIP Flight Test Support,,C,HHX,L10RTPHHX,HHX,,201312,277.00,0.00,0.00,277.00,9262.88,0.00,0.00,35229.94,0.00,0.00,34379.01,0004,0004,L
LRIP10,10RTPHHX,MP-RTIP Flight Test Support,,C,HHX,L10RTPHHX,HHX,,201401,340.90,0.00,0.00,340.90,11781.50,0.00,0.00,44809.13,0.00,0.00,44585.18,0004,0004,L
LRIP10,10RTPHHX,MP-RTIP Flight Test Support,,C,HHX,L10RTPHHX,HHX,,201402,255.70,0.00,0.00,255.70,8836.99,0.00,0.00,33610.14,0.00,0.00,33442.16,0004,0004,L
LRIP10,10RTPHHX,MP-RTIP Flight Test Support,,C,HHX,L10RTPHHX,HHX,,201405,485.30,0.00,0.00,485.30,16771.97,0.00,0.00,63789.59,0.00,0.00,63470.78,0004,0004,L
LRIP10,10RTPHHX,MP-RTIP Flight Test Support,,C,HHX,L10RTPHHX,HHX,,201406,388.30,0.00,0.00,388.30,13419.65,0.00,0.00,51039.56,0.00,0.00,50784.47,0004,0004,L
LRIP10,10RTPHJX,MP-RTIP Flight Test Support,,C,HJX,L10RTPHJX,HJX,,201312,7.00,0.00,0.00,7.00,406.14,0.00,0.00,1171.88,0.00,0.00,1155.36,0004,0004,L
LRIP10,10RTPHJX,MP-RTIP Flight Test Support,,C,HJX,L10RTPHJX,HJX,,201401,7.00,0.00,0.00,7.00,419.65,0.00,0.00,1210.86,0.00,0.00,1226.65,0004,0004,L
LRIP10,10RTPHJX,MP-RTIP Flight Test Support,,C,HJX,L10RTPHJX,HJX,,201402,13.20,0.00,0.00,13.20,791.34,0.00,0.00,2283.33,0.00,0.00,2313.12,0004,0004,L
LRIP10,10RTPHJX,MP-RTIP Flight Test Support,,C,HJX,L10RTPHJX,HJX,,201405,12.40,0.00,0.00,12.40,743.38,0.00,0.00,2144.95,0.00,0.00,2172.93,0004,0004,L
LRIP10,10RTPHJX,MP-RTIP Flight Test Support,,C,HJX,L10RTPHJX,HJX,,201406,12.40,0.00,0.00,12.40,743.38,0.00,0.00,2144.95,0.00,0.00,2172.93,0004,0004,L
LRIP10,10FNCHBX,DMS Known NRE - GH20408 - FLIR Nose,All up,C,HBX,L10FNCHBX,HBX,,201112,0.00,14.00,0.00,0.00,0.00,0.00,439.46,0.00,0.00,1161.31,0.00,0012,0012,L
LRIP10,10FNCHBX,DMS Known NRE - GH20408 - FLIR Nose,All up,C,HBX,L10FNCHBX,HBX,,201202,28.00,0.00,0.00,28.00,1583.96,0.00,0.00,4463.12,0.00,0.00,4463.12,0012,0012,L
LRIP10,10FNCHBX,DMS Known NRE - GH20408 - FLIR Nose,All up,C,HBX,L10FNCHBX,HBX,,201310,35.00,0.00,0.00,35.00,2030.70,0.00,0.00,5859.38,0.00,0.00,5776.79,0012,0012,L
LRIP10,10FNCHBX,DMS Known NRE - GH20408 - FLIR Nose,All up,C,HBX,L10FNCHBX,HBX,,201311,31.67,0.00,0.00,31.67,1837.49,0.00,0.00,5301.90,0.00,0.00,5227.17,0012,0012,L
LRIP10,10FNCHBX,DMS Known NRE - GH20408 - FLIR Nose,All up,C,HBX,L10FNCHBX,HBX,,201312,25.00,0.00,0.00,25.00,1450.50,0.00,0.00,4185.27,0.00,0.00,4126.28,0012,0012,L
LRIP10,10FNCHBX,DMS Known NRE - GH20408 - FLIR Nose,All up,C,HBX,L10FNCHBX,HBX,,201401,8.33,0.00,0.00,8.33,499.38,0.00,0.00,1440.92,0.00,0.00,1459.72,0012,0012,L
LRIP10,10FNCHEX,DMS Known NRE - GH20408 - FLIR Nose,All up,C,HEX,L10FNCHEX,HEX,,201112,0.00,1927.58,0.00,0.00,0.00,0.00,102401.79,0.00,0.00,272285.73,0.00,0012,0012,L
LRIP10,10FNCHEX,DMS Known NRE - GH20408 - FLIR Nose,All up,C,HEX,L10FNCHEX,HEX,,201201,2300.00,293.00,1749.48,2300.00,125900.68,95765.53,15873.22,378081.03,287584.87,44590.46,378081.03,0012,0012,L
LRIP10,10FNCHEX,DMS Known NRE - GH20408 - FLIR Nose,All up,C,HEX,L10FNCHEX,HEX,,201202,255.40,272.10,143.40,0.00,13980.52,7849.63,13818.99,41983.25,23572.53,39636.26,1273.24,0012,0012,L
LRIP10,10FNCHEX,DMS Known NRE - GH20408 - FLIR Nose,All up,C,HEX,L10FNCHEX,HEX,,201203,140.60,0.00,0.00,175.00,7696.16,0.00,0.00,23112.81,0.00,0.00,28249.99,0012,0012,L
LRIP10,10FNCHEX,DMS Known NRE - GH20408 - FLIR Nose,All up,C,HEX,L10FNCHEX,HEX,,201204,100.00,0.00,0.00,125.00,3261.00,0.00,0.00,12143.29,0.00,0.00,15872.31,0012,0012,L
LRIP10,10FNCHEX,DMS Known NRE - GH20408 - FLIR Nose,All up,C,HEX,L10FNCHEX,HEX,,201205,72.00,0.00,0.00,268.00,2347.92,0.00,0.00,8743.17,0.00,0.00,39497.36,0012,0012,L
LRIP10,10DDSHEX,DMS Known NRE - GH20299 DDS2,All up,C,HEX,L10DDSHEX,HEX,,201212,45.63,0.00,0.00,45.63,2485.57,0.00,0.00,7534.00,0.00,0.00,7438.46,0012,0012,L
LRIP10,10DDSHEX,DMS Known NRE - GH20299 DDS2,All up,C,HEX,L10DDSHEX,HEX,,201301,71.72,0.00,0.00,71.72,4006.81,0.00,0.00,12427.18,0.00,0.00,12215.94,0012,0012,L
LRIP10,10DDSHEX,DMS Known NRE - GH20299 DDS2,All up,C,HEX,L10DDSHEX,HEX,,201302,86.63,0.00,0.00,86.63,4998.20,0.00,0.00,14579.25,0.00,0.00,14367.20,0012,0012,L
LRIP10,10DDSHEX,DMS Known NRE - GH20299 DDS2,All up,C,HEX,L10DDSHEX,HEX,,201303,96.60,0.00,0.00,96.60,5604.73,0.00,0.00,16171.89,0.00,0.00,15943.95,0012,0012,L
LRIP10,10DDSHEX,DMS Known NRE - GH20299 DDS2,All up,C,HEX,L10DDSHEX,HEX,,201304,57.80,0.00,0.00,57.80,3353.56,0.00,0.00,9676.35,0.00,0.00,9539.96,0012,0012,L
LRIP10,10DDSHEX,DMS Known NRE - GH20299 DDS2,All up,C,HEX,L10DDSHEX,HEX,,201305,45.21,0.00,0.00,45.21,2623.08,0.00,0.00,7568.64,0.00,0.00,7461.97,0012,0012,L
LRIP10,10DDSHEX,DMS Known NRE - GH20299 DDS2,All up,C,HEX,L10DDSHEX,HEX,,201306,46.80,0.00,0.00,46.80,2715.34,0.00,0.00,7834.83,0.00,0.00,7724.40,0012,0012,L
LRIP10,10DDSHBX,DMS Known NRE - GH20299 DDS2,All up,C,HBX,L10DDSHBX,HBX,,201302,25.60,0.00,0.00,25.60,1485.31,0.00,0.00,4285.72,0.00,0.00,4225.31,0012,0012,L
LRIP10,10DDSHBX,DMS Known NRE - GH20299 DDS2,All up,C,HBX,L10DDSHBX,HBX,,201303,6.40,0.00,0.00,6.40,371.33,0.00,0.00,1071.43,0.00,0.00,1056.33,0012,0012,L
LRIP10,10BLKHDX,Air Vehicle IPT Airframe Block Load Support,All up,C,HDX,L10BLKHDX,HDX,,201203,943.27,0.00,943.27,943.27,45481.13,45481.13,0.00,129520.85,129520.85,0.00,127314.81,0006,0006,L
LRIP10,10BLKHDX,Air Vehicle IPT Airframe Block Load Support,All up,C,HDX,L10BLKHDX,HDX,,201204,786.06,0.00,0.00,786.06,37900.94,0.00,0.00,107934.04,0.00,0.00,106095.68,0006,0006,L
LRIP10,10BLKHDX,Air Vehicle IPT Airframe Block Load Support,All up,C,HDX,L10BLKHDX,HDX,,201205,786.06,0.00,0.00,786.06,37900.94,0.00,0.00,107934.04,0.00,0.00,106095.68,0006,0006,L
LRIP10,10BLKHDX,Air Vehicle IPT Airframe Block Load Support,All up,C,HDX,L10BLKHDX,HDX,,201206,943.27,0.00,0.00,943.27,45481.13,0.00,0.00,129520.85,0.00,0.00,127314.81,0006,0006,L
LRIP10,10BLKHDX,Air Vehicle IPT Airframe Block Load Support,All up,C,HDX,L10BLKHDX,HDX,,201207,707.45,0.00,0.00,707.45,34110.85,0.00,0.00,97140.63,0.00,0.00,95486.11,0006,0006,L
LRIP10,10BLKHDX,Air Vehicle IPT Airframe Block Load Support,All up,C,HDX,L10BLKHDX,HDX,,201208,786.06,0.00,0.00,786.06,37900.94,0.00,0.00,107934.04,0.00,0.00,106095.68,0006,0006,L
LRIP10,10BLKHDX,Air Vehicle IPT Airframe Block Load Support,All up,C,HDX,L10BLKHDX,HDX,,201209,943.27,0.00,0.00,943.27,45481.13,0.00,0.00,129520.85,0.00,0.00,127314.81,0006,0006,L
LRIP10,10BLKHDX,Air Vehicle IPT Airframe Block Load Support,All up,C,HDX,L10BLKHDX,HDX,,201210,786.06,0.00,0.00,786.06,37900.94,0.00,0.00,107934.04,0.00,0.00,106095.68,0006,0006,L
LRIP10,10BLKHDX,Air Vehicle IPT Airframe Block Load Support,All up,C,HDX,L10BLKHDX,HDX,,201211,746.75,0.00,0.00,746.75,36005.89,0.00,0.00,102537.34,0.00,0.00,100790.89,0006,0006,L
LRIP10,10BLKHDX,Air Vehicle IPT Airframe Block Load Support,All up,C,HDX,L10BLKHDX,HDX,,201212,786.06,0.00,0.00,786.06,37900.94,0.00,0.00,107934.04,0.00,0.00,106095.68,0006,0006,L
LRIP10,10BLKHDX,Air Vehicle IPT Airframe Block Load Support,All up,C,HDX,L10BLKHDX,HDX,,201301,903.96,0.00,0.00,903.96,44702.16,0.00,0.00,130107.68,0.00,0.00,127410.71,0006,0006,L
LRIP10,10BLKHDX,Air Vehicle IPT Airframe Block Load Support,All up,C,HDX,L10BLKHDX,HDX,,201302,746.75,0.00,0.00,746.75,36927.87,0.00,0.00,107480.25,0.00,0.00,105252.33,0006,0006,L
LRIP10,10BLKHEX,Air Vehicle IPT Avionics Block Load Support,All up,C,HEX,L10BLKHEX,HEX,,201202,988.00,0.00,0.00,988.00,54134.21,0.00,0.00,162269.76,0.00,0.00,162269.76,0006,0006,L
LRIP10,10BLKHEX,Air Vehicle IPT Avionics Block Load Support,All up,C,HEX,L10BLKHEX,HEX,,201203,1212.00,0.00,0.00,1212.00,66408.39,0.00,0.00,199057.38,0.00,0.00,196591.78,0006,0006,L
LRIP10,10BLKHEX,Air Vehicle IPT Avionics Block Load Support,All up,C,HEX,L10BLKHEX,HEX,,201204,988.00,0.00,0.00,988.00,54142.16,0.00,0.00,162248.11,0.00,0.00,160239.54,0006,0006,L
LRIP10,10BLKHEX,Air Vehicle IPT Avionics Block Load Support,All up,C,HEX,L10BLKHEX,HEX,,201205,990.00,0.00,0.00,990.00,54247.35,0.00,0.00,162588.55,0.00,0.00,160575.10,0006,0006,L
