PROJECT,WBS ID,DESCRIPTION,ALIAS,E,IPT,CHARGE #,RESP,PERF,YYYYMM,BCWS HRS/UTS,ACT HRS/UTS,BCWP HRS/UTS,ETC HRS/UTS,BCWS PRIME,BCWP PRIME,ACT PRIME,BCWS T DLRS,BCWP T DLRS,ACT T DLRS,ETC T DLRS,CLIN,EOC,E
LT4,4672CZ-0811H,AV IPT Phase Inspections - OCO OP1,,W,HXX,LT44672CZ,HBX,0811H,201104,7.78,0.00,7.78,0.00,417.40,417.40,0.00,1127.89,1127.89,0.00,0.00,0023,LABOR,L
LT4,4672CZ-0811H,AV IPT Phase Inspections - OCO OP1,,W,HXX,LT44672CZ,HBX,0811H,201105,5.79,0.00,5.79,0.00,310.63,310.63,0.00,839.39,839.39,0.00,0.00,0023,LABOR,L
LT4,4672CZ-0811H,AV IPT Phase Inspections - OCO OP1,,W,HXX,LT44672CZ,HBX,0811H,201106,6.10,0.00,6.10,0.00,327.27,327.27,0.00,884.33,884.33,0.00,0.00,0023,LABOR,L
LT4,4672CZ-0811H,AV IPT Phase Inspections - OCO OP1,,W,HXX,LT44672CZ,HBX,0811H,201107,7.13,0.00,7.13,0.00,382.52,382.52,0.00,1033.66,1033.66,0.00,0.00,0023,LABOR,L
LT4,4672CZ-0811H,AV IPT Phase Inspections - OCO OP1,,W,HXX,LT44672CZ,HBX,0811H,201108,6.10,0.00,6.10,0.00,327.27,327.27,0.00,884.33,884.33,0.00,0.00,0023,LABOR,L
LT4,4672CZ-0811H,AV IPT Phase Inspections - OCO OP1,,W,HXX,LT44672CZ,HBX,0811H,201109,5.76,3.50,5.76,0.00,309.02,309.02,239.58,835.04,835.04,633.11,0.00,0023,LABOR,L
LT4,4672CZ-0811H,AV IPT Phase Inspections - OCO OP1,,W,HXX,LT44672CZ,HBX,0811H,201110,-35.16,0.00,-35.16,0.00,-1834.52,-1834.52,0.01,-4962.15,-4962.15,0.03,0.00,0023,LABOR,L
LT4,4672CZ-0811H,AV IPT Phase Inspections - OCO OP1,,W,HXX,LT44672CZ,HBX,0811H,201111,5.05,0.00,5.05,5.05,271.18,271.18,0.00,732.77,732.77,0.00,711.23,0023,LABOR,L
LT4,4672CZ-0811H,AV IPT Phase Inspections - OCO OP1,,W,HXX,LT44672CZ,HBX,0811H,201112,5.32,0.00,5.32,7.85,285.45,285.45,0.00,771.33,771.33,0.00,1104.67,0023,LABOR,L
LT4,4672CZ-0811H,AV IPT Phase Inspections - OCO OP1,,W,HXX,LT44672CZ,HBX,0811H,201201,5.32,0.00,5.32,10.46,305.08,305.08,0.00,826.31,826.31,0.00,1689.53,0023,LABOR,L
LT4,4672CZ-0811H,AV IPT Phase Inspections - OCO OP1,,W,HXX,LT44672CZ,HBX,0811H,201202,8.35,0.00,8.35,15.00,478.97,478.97,0.00,1297.30,1297.30,0.00,2414.74,0023,LABOR,L
LT4,4672CZ-0811H,AV IPT Phase Inspections - OCO OP1,,W,HXX,LT44672CZ,HBX,0811H,201203,17.45,0.00,0.00,41.50,1000.66,0.00,0.00,2710.27,0.00,0.00,6543.92,0023,LABOR,L
LT4,4672NZ-0811H,AV IPT Phase Inspections - BACN OP1,,W,HXX,LT44672NZ,HBX,0811H,201104,400.00,426.90,400.00,0.00,21460.00,21460.00,18777.06,57989.17,57989.17,49620.16,0.00,0024,LABOR,L
LT4,4672NZ-0811H,AV IPT Phase Inspections - BACN OP1,,W,HXX,LT44672NZ,HBX,0811H,201105,900.00,613.00,900.00,0.00,48285.00,48285.00,27510.23,130475.63,130475.63,72698.40,0.00,0024,LABOR,L
LT4,4672NZ-0811H,AV IPT Phase Inspections - BACN OP1,,W,HXX,LT44672NZ,HBX,0811H,201106,300.00,-9.70,300.00,0.00,16095.00,16095.00,-686.10,43491.88,43491.88,-1813.08,0.00,0024,LABOR,L
LT4,4672NZ-0811H,AV IPT Phase Inspections - BACN OP1,,W,HXX,LT44672NZ,HBX,0811H,201107,84.97,31.00,84.97,0.00,4558.64,4558.64,1115.00,12318.35,12318.35,2946.49,0.00,0024,LABOR,L
LT4,4672NZ-0811H,AV IPT Phase Inspections - BACN OP1,,W,HXX,LT44672NZ,HBX,0811H,201108,72.70,56.50,72.70,0.00,3900.36,3900.36,1732.78,10539.53,10539.53,4579.04,0.00,0024,LABOR,L
LT4,4672NZ-0811H,AV IPT Phase Inspections - BACN OP1,,W,HXX,LT44672NZ,HBX,0811H,201109,1000.00,0.00,1000.00,0.00,53650.00,53650.00,0.00,144972.92,144972.92,0.00,0.00,0024,LABOR,L
LT4,4672NZ-0811H,AV IPT Phase Inspections - BACN OP1,,W,HXX,LT44672NZ,HBX,0811H,201110,-1639.97,0.00,-1639.97,0.00,-99500.03,-99500.03,0.00,-269863.58,-269863.58,0.00,0.00,0024,LABOR,L
LT4,4672NZ-0811H,AV IPT Phase Inspections - BACN OP1,,W,HXX,LT44672NZ,HBX,0811H,201111,168.36,0.00,168.36,168.36,9032.36,9032.36,0.00,24407.22,24407.22,0.00,23690.01,0024,LABOR,L
LT4,4672NZ-0811H,AV IPT Phase Inspections - BACN OP1,,W,HXX,LT44672NZ,HBX,0811H,201112,177.22,0.00,177.22,225.00,9507.74,9507.74,0.00,25691.80,25691.80,0.00,31660.11,0024,LABOR,L
LT4,4672NZ-0811H,AV IPT Phase Inspections - BACN OP1,,W,HXX,LT44672NZ,HBX,0811H,201201,177.22,0.00,177.22,300.00,10161.68,10161.68,0.00,27522.85,27522.85,0.00,48469.67,0024,LABOR,L
LT4,4672NZ-0811H,AV IPT Phase Inspections - BACN OP1,,W,HXX,LT44672NZ,HBX,0811H,201202,278.23,0.00,278.23,407.30,15953.83,15953.83,0.00,43210.88,43210.88,0.00,65806.46,0024,LABOR,L
LT4,4672NZ-0811H,AV IPT Phase Inspections - BACN OP1,,W,HXX,LT44672NZ,HBX,0811H,201203,581.27,0.00,0.00,1082.30,33330.30,0.00,0.00,90274.96,0.00,0.00,170671.59,0024,LABOR,L
LT4,4673BZ-0811H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HBX,0811H,201107,38.52,0.00,38.52,0.00,2066.60,2066.60,0.00,5584.36,5584.36,0.00,0.00,0037AJ,LABOR,L
LT4,4673BZ-0811H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HBX,0811H,201108,32.96,46.00,32.96,0.00,1768.30,1768.30,2779.78,4778.31,4778.31,7345.83,0.00,0037AJ,LABOR,L
LT4,4673BZ-0811H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HBX,0811H,201109,31.10,0.00,31.10,0.00,1668.52,1668.52,0.00,4508.66,4508.66,0.00,0.00,0037AJ,LABOR,L
LT4,4673BZ-0811H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HBX,0811H,201110,-56.58,0.00,-56.58,0.00,-2723.64,-2723.64,0.00,-7416.31,-7416.31,0.00,0.00,0037AJ,LABOR,L
LT4,4673BZ-0811H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HBX,0811H,201111,31.42,0.00,31.42,31.42,1685.84,1685.84,0.00,4555.48,4555.48,0.00,4421.63,0037AJ,LABOR,L
LT4,4673BZ-0811H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HBX,0811H,201112,33.08,0.00,33.08,40.00,1774.58,1774.58,0.00,4795.25,4795.25,0.00,5628.08,0037AJ,LABOR,L
LT4,4673BZ-0811H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HBX,0811H,201201,33.08,0.00,33.08,53.33,1896.63,1896.63,0.00,5137.03,5137.03,0.00,8616.39,0037AJ,LABOR,L
LT4,4673BZ-0811H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HBX,0811H,201202,51.93,0.00,51.93,73.33,2977.71,2977.71,0.00,8065.11,8065.11,0.00,11848.35,0037AJ,LABOR,L
LT4,4673BZ-0811H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HBX,0811H,201203,108.49,0.00,0.00,204.67,6220.95,0.00,0.00,16849.40,0.00,0.00,32274.28,0037AJ,LABOR,L
LT4,4673BZ-0813H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HDX,0813H,201104,1.53,4.00,1.53,0.00,82.08,82.08,241.72,221.81,221.81,638.77,0.00,0037AJ,LABOR,L
LT4,4673BZ-0813H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HDX,0813H,201105,1.53,0.00,1.53,0.00,82.08,82.08,0.00,221.81,221.81,0.00,0.00,0037AJ,LABOR,L
LT4,4673BZ-0813H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HDX,0813H,201106,1.79,0.00,1.79,0.00,96.03,96.03,0.00,259.50,259.50,0.00,0.00,0037AJ,LABOR,L
LT4,4673BZ-0813H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HDX,0813H,201107,1.45,1.00,1.45,0.00,77.79,77.79,60.00,210.21,210.21,158.56,0.00,0037AJ,LABOR,L
LT4,4673BZ-0813H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HDX,0813H,201108,1.53,9.00,1.53,0.00,82.08,82.08,543.87,221.81,221.81,1437.23,0.00,0037AJ,LABOR,L
LT4,4673BZ-0813H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HDX,0813H,201109,1.79,7.00,1.79,0.00,96.03,96.03,423.01,259.50,259.50,1117.84,0.00,0037AJ,LABOR,L
LT4,4673BZ-0813H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HDX,0813H,201110,13.38,2.00,13.38,0.00,873.35,873.35,120.86,2331.53,2331.53,319.38,0.00,0037AJ,LABOR,L
LT4,4673BZ-0813H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HDX,0813H,201111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0037AJ,LABOR,L
LT4,4673BZ-0813H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HDX,0813H,201112,0.50,0.00,0.50,0.50,26.83,26.83,0.00,72.50,72.50,0.00,70.36,0037AJ,LABOR,L
LT4,4673BZ-0813H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HDX,0813H,201201,0.50,0.00,0.50,1.00,28.67,28.67,0.00,77.65,77.65,0.00,161.57,0037AJ,LABOR,L
LT4,4673BZ-0813H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HDX,0813H,201202,0.50,0.00,0.50,1.00,28.67,28.67,0.00,77.66,77.66,0.00,160.48,0037AJ,LABOR,L
LT4,4673BZ-0813H,AV IPT Corrosion Prevention OP1,,W,HXX,LT44673BZ,HDX,0813H,201203,0.50,0.00,0.00,1.00,28.67,0.00,0.00,77.66,0.00,0.00,157.69,0037AJ,LABOR,L
LT4,4673BZ-0815H,AV IPT MECSIP OP1,,W,HXX,LT44673BZ,HEX,0815H,201104,100.00,0.00,100.00,0.00,5365.00,5365.00,0.00,14497.29,14497.29,0.00,0.00,0037AJ,LABOR,L
LT4,4673BZ-0815H,AV IPT MECSIP OP1,,W,HXX,LT44673BZ,HEX,0815H,201105,110.00,17.00,110.00,0.00,5901.50,5901.50,1109.42,15947.02,15947.02,2931.75,0.00,0037AJ,LABOR,L
LT4,4673BZ-0815H,AV IPT MECSIP OP1,,W,HXX,LT44673BZ,HEX,0815H,201106,165.00,73.50,165.00,0.00,8852.25,8852.25,3805.70,23920.53,23920.53,10056.92,0.00,0037AJ,LABOR,L
LT4,4673BZ-0815H,AV IPT MECSIP OP1,,W,HXX,LT44673BZ,HEX,0815H,201107,175.00,54.00,175.00,0.00,9388.75,9388.75,2476.00,25370.26,25370.26,6543.07,0.00,0037AJ,LABOR,L
LT4,4673BZ-0815H,AV IPT MECSIP OP1,,W,HXX,LT44673BZ,HEX,0815H,201108,215.00,143.00,215.00,0.00,11534.75,11534.75,6667.91,31169.18,31169.18,17620.59,0.00,0037AJ,LABOR,L
LT4,4673BZ-0815H,AV IPT MECSIP OP1,,W,HXX,LT44673BZ,HEX,0815H,201109,225.00,48.00,225.00,0.00,12071.25,12071.25,2137.34,32618.91,32618.91,5648.12,0.00,0037AJ,LABOR,L
LT4,4673BZ-0815H,AV IPT MECSIP OP1,,W,HXX,LT44673BZ,HEX,0815H,201110,-640.00,14.50,-640.00,0.00,-36236.58,-36236.58,680.55,-98263.66,-98263.66,1798.42,0.00,0037AJ,LABOR,L
LT4,4673BZ-0815H,AV IPT MECSIP OP1,,W,HXX,LT44673BZ,HEX,0815H,201111,290.60,138.50,290.60,290.60,15590.83,15590.83,6836.93,42129.50,42129.50,18067.24,40891.53,0037AJ,LABOR,L
LT4,4673BZ-0815H,AV IPT MECSIP OP1,,W,HXX,LT44673BZ,HEX,0815H,201112,305.90,66.50,305.90,360.00,16411.40,16411.40,3284.30,44346.84,44346.84,8679.07,50656.28,0037AJ,LABOR,L
LT4,4673BZ-0815H,AV IPT MECSIP OP1,,W,HXX,LT44673BZ,HEX,0815H,201201,305.90,60.80,305.90,653.50,17540.16,17540.16,3023.40,47507.43,47507.43,8427.93,105583.41,0037AJ,LABOR,L
LT4,4673BZ-0815H,AV IPT MECSIP OP1,,W,HXX,LT44673BZ,HEX,0815H,201202,480.26,182.60,480.26,524.16,27538.05,27538.05,9103.80,74586.67,74586.67,25366.52,84686.62,0037AJ,LABOR,L
LT4,4673BZ-0815H,AV IPT MECSIP OP1,,W,HXX,LT44673BZ,HEX,0815H,201203,1003.34,0.00,0.00,1003.34,57531.72,0.00,0.00,155824.38,0.00,0.00,158219.97,0037AJ,LABOR,L
LT4,4674BZ-0811H,AV IPT NDI Program OP1,,W,HXX,LT44674BZ,HBX,0811H,201104,15.57,5.50,15.57,0.00,835.33,835.33,240.35,2257.23,2257.23,635.15,0.00,0037AG,LABOR,L
LT4,4674BZ-0811H,AV IPT NDI Program OP1,,W,HXX,LT44674BZ,HBX,0811H,201105,11.52,0.00,11.52,0.00,618.05,618.05,0.00,1670.09,1670.09,0.00,0.00,0037AG,LABOR,L
LT4,4674BZ-0811H,AV IPT NDI Program OP1,,W,HXX,LT44674BZ,HBX,0811H,201106,12.21,0.00,12.21,0.00,655.07,655.07,0.00,1770.12,1770.12,0.00,0.00,0037AG,LABOR,L
LT4,4674BZ-0811H,AV IPT NDI Program OP1,,W,HXX,LT44674BZ,HBX,0811H,201107,14.27,43.00,14.27,0.00,765.59,765.59,1068.00,2068.76,2068.76,2822.29,0.00,0037AG,LABOR,L
LT4,4674BZ-0811H,AV IPT NDI Program OP1,,W,HXX,LT44674BZ,HBX,0811H,201108,12.21,4.50,12.21,0.00,655.07,655.07,306.58,1770.12,1770.12,810.17,0.00,0037AG,LABOR,L
LT4,4674BZ-0811H,AV IPT NDI Program OP1,,W,HXX,LT44674BZ,HBX,0811H,201109,11.55,2.00,11.55,0.00,619.66,619.66,136.90,1674.44,1674.44,361.77,0.00,0037AG,LABOR,L
LT4,4674BZ-0811H,AV IPT NDI Program OP1,,W,HXX,LT44674BZ,HBX,0811H,201110,-11.33,11.00,-11.33,0.00,-1643.96,-1643.96,752.96,-4493.70,-4493.70,1989.77,0.00,0037AG,LABOR,L
LT4,4674BZ-0811H,AV IPT NDI Program OP1,,W,HXX,LT44674BZ,HBX,0811H,201111,10.47,2.00,10.47,10.47,561.95,561.95,136.90,1518.49,1518.49,361.77,1473.88,0037AG,LABOR,L
LT4,4674BZ-0811H,AV IPT NDI Program OP1,,W,HXX,LT44674BZ,HBX,0811H,201112,11.03,1.00,11.03,13.00,591.53,591.53,68.45,1598.43,1598.43,180.89,1828.65,0037AG,LABOR,L
LT4,4674BZ-0811H,AV IPT NDI Program OP1,,W,HXX,LT44674BZ,HBX,0811H,201201,11.03,1.50,11.03,17.00,632.21,632.21,102.68,1712.33,1712.33,286.23,2745.93,0037AG,LABOR,L
LT4,4674BZ-0811H,AV IPT NDI Program OP1,,W,HXX,LT44674BZ,HBX,0811H,201202,17.31,0.00,17.31,30.00,992.57,992.57,0.00,2688.37,2688.37,0.00,4829.68,0037AG,LABOR,L
LT4,4674BZ-0811H,AV IPT NDI Program OP1,,W,HXX,LT44674BZ,HBX,0811H,201203,36.16,0.00,0.00,81.50,2073.65,0.00,0.00,5616.46,0.00,0.00,12852.60,0037AG,LABOR,L
LT4,4674BZ-0819H,AV IPT Flight Systems ENSIP OP1,,W,HXX,LT44674BZ,HJX,0819H,201104,36.79,0.00,36.79,0.00,1973.78,1973.78,0.00,5333.55,5333.55,0.00,0.00,0037AK,LABOR,L
LT4,4674BZ-0819H,AV IPT Flight Systems ENSIP OP1,,W,HXX,LT44674BZ,HJX,0819H,201105,36.79,0.00,36.79,0.00,1973.78,1973.78,0.00,5333.55,5333.55,0.00,0.00,0037AK,LABOR,L
LT4,4674BZ-0819H,AV IPT Flight Systems ENSIP OP1,,W,HXX,LT44674BZ,HJX,0819H,201106,43.00,0.00,43.00,0.00,2306.95,2306.95,0.00,6233.84,6233.84,0.00,0.00,0037AK,LABOR,L
LT4,4674BZ-0819H,AV IPT Flight Systems ENSIP OP1,,W,HXX,LT44674BZ,HJX,0819H,201107,34.75,0.00,34.75,0.00,1864.34,1864.34,0.00,5037.81,5037.81,0.00,0.00,0037AK,LABOR,L
LT4,4674BZ-0819H,AV IPT Flight Systems ENSIP OP1,,W,HXX,LT44674BZ,HJX,0819H,201108,36.79,0.00,36.79,0.00,1973.78,1973.78,0.00,5333.55,5333.55,0.00,0.00,0037AK,LABOR,L
LT4,4674BZ-0819H,AV IPT Flight Systems ENSIP OP1,,W,HXX,LT44674BZ,HJX,0819H,201109,43.00,0.00,43.00,0.00,2306.95,2306.95,0.00,6233.84,6233.84,0.00,0.00,0037AK,LABOR,L
LT4,4674BZ-0819H,AV IPT Flight Systems ENSIP OP1,,W,HXX,LT44674BZ,HJX,0819H,201110,-231.12,0.00,-231.12,0.00,-12399.59,-12399.59,0.00,-33506.14,-33506.14,0.00,0.00,0037AK,LABOR,L
LT4,4674BZ-0819H,AV IPT Flight Systems ENSIP OP1,,W,HXX,LT44674BZ,HJX,0819H,201111,55.72,0.00,55.72,55.72,2989.44,2989.44,0.00,8078.05,8078.05,0.00,7840.68,0037AK,LABOR,L
LT4,4674BZ-0819H,AV IPT Flight Systems ENSIP OP1,,W,HXX,LT44674BZ,HJX,0819H,201112,58.65,0.00,58.65,58.65,3146.78,3146.78,0.00,8503.23,8503.23,0.00,8253.35,0037AK,LABOR,L
LT4,4674BZ-0819H,AV IPT Flight Systems ENSIP OP1,,W,HXX,LT44674BZ,HJX,0819H,201201,58.65,0.00,58.65,58.65,3363.21,3363.21,0.00,9109.23,9109.23,0.00,9476.51,0037AK,LABOR,L
LT4,4674BZ-0819H,AV IPT Flight Systems ENSIP OP1,,W,HXX,LT44674BZ,HJX,0819H,201202,58.65,0.00,58.65,58.65,3363.21,3363.21,0.00,9109.25,9109.25,0.00,9476.51,0037AK,LABOR,L
LT4,4674BZ-0819H,AV IPT Flight Systems ENSIP OP1,,W,HXX,LT44674BZ,HJX,0819H,201203,73.32,0.00,0.00,246.34,4204.01,0.00,0.00,11386.54,0.00,0.00,38845.60,0037AK,LABOR,L
LT4,4677BZ-0811H,AV IPT Force Management Execution OP1,,W,HXX,LT44677BZ,HBX,0811H,201104,95.00,0.00,95.00,0.00,5096.75,5096.75,0.00,13772.43,13772.43,0.00,0.00,0037AH,LABOR,L
LT4,4677BZ-0811H,AV IPT Force Management Execution OP1,,W,HXX,LT44677BZ,HBX,0811H,201105,95.00,111.30,95.00,0.00,5096.75,5096.75,5124.32,13772.43,13772.43,13541.50,0.00,0037AH,LABOR,L
LT4,4677BZ-0811H,AV IPT Force Management Execution OP1,,W,HXX,LT44677BZ,HBX,0811H,201106,95.00,84.00,95.00,0.00,5096.75,5096.75,3823.84,13772.43,13772.43,10104.86,0.00,0037AH,LABOR,L
LT4,4677BZ-0811H,AV IPT Force Management Execution OP1,,W,HXX,LT44677BZ,HBX,0811H,201107,245.00,176.00,245.00,0.00,13144.25,13144.25,9042.00,35518.37,35518.37,23894.34,0.00,0037AH,LABOR,L
LT4,4677BZ-0811H,AV IPT Force Management Execution OP1,,W,HXX,LT44677BZ,HBX,0811H,201108,214.00,200.50,214.00,0.00,11481.10,11481.10,8699.84,31024.21,31024.21,22990.15,0.00,0037AH,LABOR,L
LT4,4677BZ-0811H,AV IPT Force Management Execution OP1,,W,HXX,LT44677BZ,HBX,0811H,201109,200.00,99.50,200.00,0.00,10730.00,10730.00,5030.66,28994.58,28994.58,13294.00,0.00,0037AH,LABOR,L
LT4,4677BZ-0811H,AV IPT Force Management Execution OP1,,W,HXX,LT44677BZ,HBX,0811H,201110,-246.20,26.50,-246.20,0.00,-17016.58,-17016.58,1908.36,-46671.08,-46671.08,5043.02,0.00,0037AH,LABOR,L
LT4,4677BZ-0811H,AV IPT Force Management Execution OP1,,W,HXX,LT44677BZ,HBX,0811H,201111,137.17,15.00,137.17,137.17,7358.92,7358.92,1089.75,19885.27,19885.27,2879.77,19300.94,0037AH,LABOR,L
LT4,4677BZ-0811H,AV IPT Force Management Execution OP1,,W,HXX,LT44677BZ,HBX,0811H,201112,144.38,9.00,144.38,185.00,7746.23,7746.23,653.85,20931.86,20931.86,1727.86,26032.53,0037AH,LABOR,L
LT4,4677BZ-0811H,AV IPT Force Management Execution OP1,,W,HXX,LT44677BZ,HBX,0811H,201201,144.38,26.60,144.38,243.67,8279.01,8279.01,1859.17,22423.67,22423.67,5182.56,39369.16,0037AH,LABOR,L
LT4,4677BZ-0811H,AV IPT Force Management Execution OP1,,W,HXX,LT44677BZ,HBX,0811H,201202,226.68,28.90,226.68,299.86,12998.05,12998.05,2091.95,35205.16,35205.16,5831.45,48447.47,0037AH,LABOR,L
LT4,4677BZ-0811H,AV IPT Force Management Execution OP1,,W,HXX,LT44677BZ,HBX,0811H,201203,473.58,0.00,0.00,829.63,27155.17,0.00,0.00,73549.63,0.00,0.00,130826.32,0037AH,LABOR,L
LT4,4675BZ-0815H,AV IPT Equip. & Subsys. AIP Support OP1,,W,HXX,LT44675BZ,HEX,0815H,201104,4.00,0.00,4.00,0.00,214.60,214.60,0.00,579.89,579.89,0.00,0.00,0037AL,LABOR,L
LT4,4675BZ-0815H,AV IPT Equip. & Subsys. AIP Support OP1,,W,HXX,LT44675BZ,HEX,0815H,201105,8.00,0.00,8.00,0.00,429.20,429.20,0.00,1159.78,1159.78,0.00,0.00,0037AL,LABOR,L
LT4,4675BZ-0815H,AV IPT Equip. & Subsys. AIP Support OP1,,W,HXX,LT44675BZ,HEX,0815H,201106,10.00,0.00,10.00,0.00,536.50,536.50,0.00,1449.73,1449.73,0.00,0.00,0037AL,LABOR,L
LT4,4675BZ-0815H,AV IPT Equip. & Subsys. AIP Support OP1,,W,HXX,LT44675BZ,HEX,0815H,201107,12.00,0.00,12.00,0.00,643.80,643.80,0.00,1739.68,1739.68,0.00,0.00,0037AL,LABOR,L
LT4,4675BZ-0815H,AV IPT Equip. & Subsys. AIP Support OP1,,W,HXX,LT44675BZ,HEX,0815H,201108,20.00,0.00,20.00,0.00,1073.00,1073.00,0.00,2899.46,2899.46,0.00,0.00,0037AL,LABOR,L
LT4,4675BZ-0815H,AV IPT Equip. & Subsys. AIP Support OP1,,W,HXX,LT44675BZ,HEX,0815H,201109,22.00,0.00,22.00,0.00,1180.30,1180.30,0.00,3189.40,3189.40,0.00,0.00,0037AL,LABOR,L
LT4,4675BZ-0815H,AV IPT Equip. & Subsys. AIP Support OP1,,W,HXX,LT44675BZ,HEX,0815H,201110,-76.00,0.00,-76.00,0.00,-4077.40,-4077.40,0.00,-11017.94,-11017.94,0.00,0.00,0037AL,LABOR,L
LT4,4675BZ-0815H,AV IPT Equip. & Subsys. AIP Support OP1,,W,HXX,LT44675BZ,HEX,0815H,201111,32.28,0.00,32.28,32.28,1731.59,1731.59,0.00,4679.09,4679.09,0.00,4541.60,0037AL,LABOR,L
LT4,4675BZ-0815H,AV IPT Equip. & Subsys. AIP Support OP1,,W,HXX,LT44675BZ,HEX,0815H,201112,33.97,0.00,33.97,45.00,1822.72,1822.72,0.00,4925.36,4925.36,0.00,6332.69,0037AL,LABOR,L
LT4,4675BZ-0815H,AV IPT Equip. & Subsys. AIP Support OP1,,W,HXX,LT44675BZ,HEX,0815H,201201,33.97,0.00,33.97,45.00,1948.09,1948.09,0.00,5276.39,5276.39,0.00,7271.20,0037AL,LABOR,L
LT4,4675BZ-0815H,AV IPT Equip. & Subsys. AIP Support OP1,,W,HXX,LT44675BZ,HEX,0815H,201202,53.34,0.00,53.34,105.00,3058.50,3058.50,0.00,8283.93,8283.93,0.00,16964.46,0037AL,LABOR,L
LT4,4675BZ-0815H,AV IPT Equip. & Subsys. AIP Support OP1,,W,HXX,LT44675BZ,HEX,0815H,201203,111.44,0.00,0.00,115.00,6389.73,0.00,0.00,17306.56,0.00,0.00,18134.01,0037AL,LABOR,L
LT4,4676BZ-0811H,AV IPT RQ4B IATP OP1 Baseline,,W,HXX,LT44676BZ,HBX,0811H,201104,20.00,20.00,20.00,0.00,1073.00,1073.00,1328.31,2899.46,2899.46,3510.19,0.00,0037AM,LABOR,L
LT4,4676BZ-0811H,AV IPT RQ4B IATP OP1 Baseline,,W,HXX,LT44676BZ,HBX,0811H,201105,20.00,81.70,20.00,0.00,1073.00,1073.00,5549.42,2899.46,2899.46,14664.87,0.00,0037AM,LABOR,L
LT4,4676BZ-0811H,AV IPT RQ4B IATP OP1 Baseline,,W,HXX,LT44676BZ,HBX,0811H,201106,20.00,69.50,20.00,0.00,1073.00,1073.00,4218.78,2899.46,2899.46,11148.53,0.00,0037AM,LABOR,L
LT4,4676BZ-0811H,AV IPT RQ4B IATP OP1 Baseline,,W,HXX,LT44676BZ,HBX,0811H,201107,187.00,31.00,187.00,0.00,10032.55,10032.55,1746.00,27109.94,27109.94,4613.97,0.00,0037AM,LABOR,L
LT4,4676BZ-0811H,AV IPT RQ4B IATP OP1 Baseline,,W,HXX,LT44676BZ,HBX,0811H,201108,160.00,67.00,160.00,0.00,8584.00,8584.00,2816.47,23195.67,23195.67,7442.79,0.00,0037AM,LABOR,L
LT4,4676BZ-0811H,AV IPT RQ4B IATP OP1 Baseline,,W,HXX,LT44676BZ,HBX,0811H,201109,151.00,141.00,151.00,0.00,8101.15,8101.15,7282.12,21890.91,21890.91,19243.69,0.00,0037AM,LABOR,L
LT4,4676BZ-0811H,AV IPT RQ4B IATP OP1 Baseline,,W,HXX,LT44676BZ,HBX,0811H,201110,-132.30,15.50,-132.30,0.00,-5908.39,-5908.39,1087.21,-16458.60,-16458.60,2873.06,0.00,0037AM,LABOR,L
LT4,4676BZ-0811H,AV IPT RQ4B IATP OP1 Baseline,,W,HXX,LT44676BZ,HBX,0811H,201111,40.23,27.00,40.23,40.23,2158.28,2158.28,1519.53,5832.09,5832.09,4015.50,5660.72,0037AM,LABOR,L
LT4,4676BZ-0811H,AV IPT RQ4B IATP OP1 Baseline,,W,HXX,LT44676BZ,HBX,0811H,201112,42.35,39.00,42.35,47.00,2271.87,2271.87,2642.85,6139.06,6139.06,6983.98,6612.96,0037AM,LABOR,L
LT4,4676BZ-0811H,AV IPT RQ4B IATP OP1 Baseline,,W,HXX,LT44676BZ,HBX,0811H,201201,42.35,46.10,42.35,49.66,2428.13,2428.13,3081.53,6576.57,6576.57,8589.97,8023.86,0037AM,LABOR,L
LT4,4676BZ-0811H,AV IPT RQ4B IATP OP1 Baseline,,W,HXX,LT44676BZ,HBX,0811H,201202,66.48,29.50,66.48,75.00,3812.16,3812.16,1989.61,10325.21,10325.21,5546.17,12112.47,0037AM,LABOR,L
